"Gene"	"Correlation"	"P.value"
"CSTA"	0.141808338908656	0.056187371040346
"PTPRU"	0.141730058232207	0.0563247319408841
"AUTS2"	0.141576714288284	0.0565946115366382
"MYO3B"	0.141360354344801	0.0569772113324858
"CNTNAP2"	0.141048286234451	0.0575328127159672
"PDIA3"	0.140890395975053	0.0578156154038256
"CPM"	0.140458814789969	0.0585944863537686
"ZNF330"	0.139564489711393	0.0602359847184533
"ANG"	0.139432402808159	0.0604815988165803
"BPTF"	0.139109356379394	0.061085769725285
"HIST1H1C"	0.138940660512638	0.0614032346010169
"CDC42EP2"	0.138912236130002	0.0614568589194463
"PDLIM3"	0.138880801553155	0.0615162069190576
"CYP1B1"	0.138705988857144	0.0618471096056504
"CTSK"	0.138686891455661	0.0618833473927343
"RDM1"	0.138677200660605	0.0619017425772052
"FAM26E"	0.138644058978614	0.0619646864373959
"FMO9P"	0.138605776958368	0.0620374583735081
"PKDREJ"	0.138598039370317	0.0620521756030626
"KRTCAP3"	0.138534808426745	0.0621725510040633
"EDN1"	0.138495142701804	0.0622481620498859
"INTS4L1"	0.138353162064224	0.0625194249025505
"VSTM2L"	0.138286652782538	0.062646828058202
"RAB11FIP5"	0.137856801490822	0.0634753815753548
"NT5DC1"	0.13760318748146	0.0639684284572319
"FAM120AOS"	0.137072679016107	0.0650099247924774
"HOXB5"	0.136083297322911	0.0669893282419306
"ABI2"	0.136071783059701	0.0670126506311168
"CXCL3"	0.135776792500361	0.0676124240851694
"KIAA1107"	0.135743520871725	0.067680345779005
"MCM9"	0.135553268018811	0.068069803513482
"GCNT7"	0.135484384432237	0.0682112617154203
"EIF4EBP2"	0.134841280007843	0.0695435278694614
"HOTAIR"	0.134470425934193	0.0703213778176451
"THSD7A"	0.134449870804106	0.0703646974970375
"EYA2"	0.134432201885609	0.0704019518711022
"HCP5"	0.134296524892419	0.0706885576399592
"SPINT2"	0.134223036244297	0.0708441917202459
"HNRNPH3"	0.134150767710063	0.070997513466201
"ZFP1"	0.134125266093139	0.0710516809287131
"ABCA1"	0.13407296877216	0.0711628696988433
"VPS41"	0.13377344236336	0.0718024174094403
"HES1"	0.133426475979928	0.0725490876171242
"ZNF558"	0.133359682182217	0.0726935485580256
"ALOX15B"	0.133148663751845	0.0731514716260328
"CHD4"	0.133042962965983	0.0733817270461158
"MOXD1"	0.132873564198602	0.0737519659078816
"KLHL18"	0.132704225346193	0.0741235861337344
"PRTG"	0.1326546217675	0.0742327299104531
"GALNT1"	0.132505960074285	0.0745606135705926
"ZNF277"	0.132484426176209	0.0746082052116946
"C2orf57"	0.132459566540719	0.0746631775993962
"POT1"	0.132413525731189	0.0747650748048405
"USP39"	0.1322580147885	0.0751100836048855
"WHAMM"	0.132066002613604	0.0755378494779986
"COL4A4"	0.131866288919774	0.0759848626457094
"TSSK4"	0.13182910946651	0.076068316113714
"SRGAP2"	0.131813903587141	0.0761024687776174
"C1orf131"	0.131778266965509	0.0761825578352833
"GLRX3"	0.131710884594036	0.0763341779920291
"SOX30"	0.131653802135647	0.0764628126952787
"EIF4A2"	0.131546239774613	0.0767056796275832
"MRVI1"	0.13147578542542	0.0768650974835101
"HGF"	0.131400304793693	0.0770361854016846
"BRD4"	0.131355799948084	0.0771372063006626
"C9orf84"	0.131212048802437	0.0774642364371076
"SLC12A7"	0.131157245209392	0.0775892077092385
"RRN3P3"	0.131111198572696	0.077694335923141
"OPTN"	0.131100434180595	0.0777189284880496
"RABL3"	0.130925704559685	0.0781189995555125
"PHACTR3"	0.130775249311726	0.0784648213003151
"TRAFD1"	0.130620512524969	0.0788217718360921
"ORMDL2"	0.130465171044172	0.0791814338666458
"PDE10A"	0.130272114593941	0.0796302606167051
"WASF2"	0.130131358646915	0.0799587876370979
"FGFR2"	0.129673152474886	0.0810358210977865
"KLF8"	0.129502649750008	0.0814395643753398
"DDX58"	0.129501367266733	0.081442607364066
"IQCK"	0.129377875916031	0.0817360480499509
"TNFSF13B"	0.129173586628815	0.0822233479640298
"C18orf25"	0.129097695134411	0.0824049691946699
"FMO5"	0.12881946266964	0.0830735871641232
"PHF13"	0.128757680155313	0.0832226459731947
"GDNF"	0.128714414998656	0.0833271569646071
"C7orf60"	0.128636463914605	0.0835157210819347
"DMXL2"	0.128460524565951	0.0839425790419089
"EPB41"	0.128424293321613	0.0840306991312891
"FOXN3"	0.128392204890334	0.0841088052368657
"ANXA7"	0.128382108515413	0.0841333927626239
"ABI3BP"	0.128220998618836	0.0845265219471178
"HNRNPUL1"	0.128182219065484	0.0846213688552574
"CRISP3"	0.127974207895306	0.08513158010491
"ETHE1"	0.127914396833804	0.0852787408137279
"CCR8"	0.127887664136137	0.0853445805622751
"CMTM7"	0.127826538242892	0.0854952801632268
"FBXO39"	0.127492974597437	0.0863214087385754
"SNRNP48"	0.127491872705452	0.0863241483238998
"WFDC13"	0.127440657487193	0.0864515593152506
"SERP1"	0.127433359064551	0.0864697282671352
"GTF2E1"	0.127360242676505	0.086651915610087
"GBP6"	0.127193118923515	0.0870694994722059
"CNTN1"	0.127115582330509	0.0872637825293611
"GPN1"	0.126614985733557	0.0885264887615297
"BATF"	0.126255021568519	0.0894434570798849
"DDHD2"	0.125966668776539	0.0901834617599798
"GSC"	0.125943848229248	0.0902422345349843
"SLC26A3"	0.125937094921337	0.0902596330819827
"BEND7"	0.125814777863317	0.0905752220414712
"FGFR1OP"	0.125448947502452	0.0915243528601896
"CDK19"	0.125364811702328	0.0917437567909807
"HOXC5"	0.125355114489598	0.0917690714724381
"FAM46D"	0.125132049987021	0.0923529218863628
"CLEC5A"	0.125107211148006	0.0924181178513988
"SLC27A2"	0.125083447901449	0.0924805249454514
"CRYGA"	0.124905610668156	0.0929486274099633
"GNRHR"	0.124699088768001	0.0934945981229174
"HOXD13"	0.124672561029014	0.0935649125864562
"ETV4"	0.124668159331713	0.0935765837997606
"SPON1"	0.124637503889467	0.0936578996133581
"RPS6KC1"	0.124527951634806	0.0939489544423472
"IKZF3"	0.124522512385266	0.0939634239824912
"KCNQ1OT1"	0.124468969480533	0.0941059538947532
"COMP"	0.124367806627405	0.0943757161159033
"CFH"	0.124103779254009	0.0950826712237056
"SAMD4A"	0.124065997085022	0.0951841792674109
"ATF6B"	0.123989429181641	0.0953901555601201
"HNRNPA3"	0.123849499326464	0.0957674970534401
"P4HA3"	0.123651984781177	0.0963021398315854
"SESN3"	0.123612003643321	0.0964106505538871
"CNN2"	0.12359643116141	0.0964529412557287
"CYP2C9"	0.123593670921377	0.0964604388657611
"HARS2"	0.123498676977692	0.0967187517731332
"CFTR"	0.123407309484367	0.0969677207741159
"ZNF792"	0.123254573519356	0.0973850484473143
"CRP"	0.123090396591803	0.0978352231230068
"STON1"	0.122955037464818	0.0982076178745107
"CTSC"	0.122936857829186	0.0982577183853672
"DHCR7"	0.122770474513814	0.0987171883102261
"FMO4"	0.122434530922831	0.0996500848425111
"DONSON"	0.122326944418323	0.0999503163521367
"FABP6"	0.122308575840088	0.100001647225725
"DUSP7"	0.122161252223813	0.10041409654351
"BIRC5"	0.121620400067482	0.101939814186451
"CMTM3"	0.12147390746447	0.10235619644651
"C3orf67"	0.121140859191479	0.103307827396986
"ARMC3"	0.121130193616483	0.103338417401269
"BET1"	0.121109783207802	0.103396976532637
"SPINK13"	0.121076892414263	0.103491397946523
"ZNF573"	0.120672060689107	0.104659145239856
"FOXD2"	0.120530112449036	0.105071046420066
"ANO4"	0.120422808417593	0.10538326405392
"HMG20A"	0.120359248321654	0.105568545946509
"SLCO3A1"	0.12010294217365	0.106318297015594
"SLC26A2"	0.120072426269198	0.106407840836213
"HGSNAT"	0.12005843363875	0.10644891969132
"CANT1"	0.119844297910336	0.107079124906223
"WARS2"	0.119755403635266	0.107341601754649
"TTLL12"	0.119662839360552	0.107615451768828
"MPP7"	0.119567261831171	0.107898791843214
"SULT1C4"	0.119551283264234	0.107946217473639
"RASA3"	0.119462782484252	0.108209191065143
"PDIA6"	0.119285658116325	0.108737013099104
"NKIRAS2"	0.119234699478169	0.108889240892414
"GPD1L"	0.11902907293282	0.109505203985189
"HMGB1"	0.118929167577839	0.10980545903212
"ANKRD1"	0.118809093245316	0.110167183123433
"TEDDM1"	0.118698255923719	0.110501908677519
"RBM46"	0.11853974033976	0.110982004783012
"RPA4"	0.118159864950662	0.112139178941821
"POLR3A"	0.117906112953037	0.112917398766361
"R3HDM2"	0.117720844709873	0.113488249977083
"ZFPM2"	0.117631777167444	0.113763487326921
"PTTG3P"	0.117346657156965	0.114648074034397
"NPC1L1"	0.117175125882034	0.11518283100726
"GTF2E2"	0.117076061586281	0.115492553688754
"GATA6"	0.117043644648139	0.115594045533661
"RASD2"	0.116931175243482	0.115946707039958
"TMCO4"	0.116845897216198	0.116214665192187
"HIBCH"	0.116788001197654	0.116396859214394
"MLH3"	0.116496693012602	0.117316960880548
"PIGN"	0.116454430279612	0.11745091739635
"CEPT1"	0.116132644266507	0.118474762046951
"SACS"	0.115380728774817	0.120894224462732
"NLRP7"	0.115164016489237	0.121598616326955
"RBMS3"	0.114939338527009	0.122332255380886
"AAMP"	0.114620112565664	0.123380514398684
"MKRN2"	0.11459348762107	0.123468257365773
"SLC23A3"	0.114574221843203	0.123531778189629
"HDX"	0.114548460609106	0.123616754582657
"DCUN1D4"	0.114387423329906	0.12414898043428
"TMEM184B"	0.11432203002136	0.124365609821707
"SPERT"	0.114255303118079	0.124586958316882
"FGD5"	0.114205214667211	0.124753313340602
"OLFML2B"	0.114090437284164	0.125135162606489
"RALGAPA1"	0.113946870057064	0.125614063002437
"LYRM5"	0.113887778876368	0.125811585677778
"PAMR1"	0.113716232359264	0.126386369662399
"STXBP4"	0.11368528196292	0.126490287678002
"IL23R"	0.113328407288212	0.127693289028161
"OR1J2"	0.113295732548983	0.127803872909631
"NACC2"	0.113281219731911	0.127853013543347
"SFT2D1"	0.113263100999483	0.127914384314343
"AFG3L2"	0.113239314412962	0.127994987411507
"MTHFD1L"	0.113066109085626	0.128583091371062
"BATF2"	0.112884238415367	0.129202856837578
"DNAJA1"	0.112860175586272	0.129285028432343
"KIF1B"	0.112848689090889	0.129324267587809
"EIF2AK1"	0.112820668175105	0.129420028655268
"ANKRD11"	0.112815218670873	0.129438658596755
"FERD3L"	0.11278283771727	0.129549400303728
"TM9SF1"	0.112656854222593	0.129980953558226
"SLC26A9"	0.112459664931502	0.130658640720513
"CWC27"	0.112349900829629	0.131037046517112
"ANKS1A"	0.112334164224419	0.13109136661391
"TUBGCP3"	0.112075541935848	0.131986569592453
"HOXA2"	0.112067020639148	0.132016145197151
"C11orf54"	0.112054354154439	0.132060117275536
"TRIM13"	0.112040701236575	0.132107526386404
"CHUK"	0.11203228953779	0.132136742121259
"EPHB6"	0.112005565587448	0.132229593388569
"NKAIN4"	0.111818155639918	0.132882150356416
"FABP2"	0.111750892850091	0.133116959762224
"CFL1"	0.111583621628189	0.133702271943497
"UTS2"	0.111577008629245	0.133725452527075
"ERCC8"	0.111472598225596	0.134091851685333
"SCAMP2"	0.111337893662508	0.134565696557171
"ALDH1L2"	0.111262412612954	0.134831773817971
"RPS6KA6"	0.111109195975339	0.13537311554037
"DPYSL3"	0.111044311005435	0.135602866941509
"TSTD2"	0.111017302401886	0.13569858977678
"SERPINA3"	0.110916226445619	0.136057278482449
"NIPSNAP3A"	0.110902304860708	0.13610673889545
"ATP8B3"	0.110794591689928	0.136489886127838
"GNL2"	0.11061257155368	0.137139226453982
"ALDH1L1"	0.110584286785914	0.137240341558601
"DUSP9"	0.110502789094841	0.137532006173015
"CLCA1"	0.110441485022557	0.137751713859759
"DNTTIP2"	0.110427039780353	0.137803523208006
"PGRMC2"	0.110393071121687	0.137925413996552
"CCT5"	0.110312741929017	0.138213989575919
"RPL10L"	0.109994981510664	0.13936003987769
"MAB21L2"	0.109692210096453	0.140458765713954
"MPHOSPH10"	0.109618399929626	0.140727614010183
"DTX2"	0.109361791237394	0.141665346779753
"EDN2"	0.108781119649409	0.143804878171614
"WSB1"	0.108398267542574	0.145228911347462
"GXYLT1"	0.108271071100647	0.145704385915981
"WBP2NL"	0.108135689915368	0.146211753279427
"PRSS55"	0.108097182474897	0.146356312026674
"FYB"	0.108084779952543	0.146402894760972
"NKAIN3"	0.107705789593728	0.147831777672299
"TBC1D1"	0.107493721855616	0.148635920548374
"C2orf61"	0.107489250041381	0.148652912876039
"TMEM184A"	0.107203317644026	0.149742476492662
"UST"	0.107164221413258	0.149891923459638
"ANGPTL2"	0.107087879301523	0.150184069545952
"STK35"	0.107049287963052	0.150331914675922
"PRAME"	0.106973358645835	0.150623124480102
"SUMF1"	0.106807339460579	0.151261338896171
"ONECUT1"	0.106798907072797	0.151293809292548
"MORF4L1"	0.106710947925715	0.151632825510725
"MKX"	0.106660718892987	0.151826677763812
"BRD7"	0.106635790912409	0.15192295343648
"CCDC7"	0.106492146602004	0.152478628050934
"BLNK"	0.10634156722859	0.153062775604636
"FOXB1"	0.106327727639681	0.153116548567211
"C20orf85"	0.106203138150262	0.153601275888313
"NOB1"	0.105978372939548	0.15447867139271
"RNF41"	0.105977162229452	0.154483407734077
"ADRA1B"	0.105872423262767	0.1548935645844
"MRPL15"	0.105812392102459	0.155129015502439
"DFFA"	0.105734982294738	0.155433025667579
"CCNDBP1"	0.105505541149515	0.156336740368039
"WDR66"	0.105313426588105	0.157096469709703
"PSORS1C1"	0.105207065285791	0.157518274043453
"EIF5"	0.105117346886558	0.157874737660191
"GJB1"	0.104828674592316	0.159025784153032
"TMEM207"	0.104827951324857	0.159028675983832
"USPL1"	0.104825361787775	0.159039030019555
"GTF2B"	0.104790997794974	0.159176479317307
"FAM81B"	0.10433629780077	0.161003592012733
"C3orf17"	0.104306380180547	0.161124358029547
"FNDC3A"	0.10399427715592	0.16238824747181
"REXO2"	0.103886244565144	0.162827459009302
"FABP1"	0.10386129760244	0.162929008207738
"KLF12"	0.103759414615936	0.163344225209136
"GCN1L1"	0.103746798687841	0.163395695537185
"PACRGL"	0.103721767095568	0.163497855050414
"CCT8"	0.103587277783162	0.164047553454181
"GP5"	0.103532322519196	0.164272569167408
"RAB12"	0.103439688748094	0.164652382204626
"CIB1"	0.103010898249489	0.166419037137631
"FGF5"	0.102873185484303	0.16698941376305
"C19orf77"	0.102867105180135	0.167014630613158
"DOK6"	0.102727070359303	0.16759618268233
"MAST2"	0.102585368023251	0.168186193774016
"AMN1"	0.102547968285253	0.168342174012113
"HLA-J"	0.102378541830662	0.169050137006755
"DNAJC16"	0.102274003695806	0.169488062081876
"CNGA1"	0.101956717117633	0.170822385997403
"E2F5"	0.101925105516511	0.170955752320582
"DEFB1"	0.101882331207646	0.1711363361296
"NKX2-8"	0.101737854770635	0.171747331355676
"HIST1H2BB"	0.101653581283099	0.172104473254351
"SOSTDC1"	0.101273525028926	0.173721957971142
"UHRF2"	0.101178683976829	0.174127343155017
"IKBIP"	0.100989715683648	0.174937150384562
"WIF1"	0.100821753231289	0.17565927574464
"STK32A"	0.100719853126777	0.176098450734294
"AMOTL1"	0.100675142811205	0.176291401886983
"THAP5"	0.100649755436625	0.176401032794283
"FLII"	0.100626146513229	0.176503028987705
"GALNT8"	0.100459857693217	0.177222671449624
"KCTD21"	0.100315084626388	0.177850963722399
"HYOU1"	0.100195747189321	0.178370104534203
"EML2"	0.100008914289715	0.179185107938577
"ELF5"	0.0996870164096374	0.180595728053688
"XIRP2"	0.0993576479428956	0.18204753386644
"SPINK4"	0.0992740813162735	0.1824172443683
"FOXA3"	0.0989538182063083	0.183839246007042
"LYPD3"	0.098689638716128	0.185018344253966
"BTN3A1"	0.0985999626271197	0.185419849390349
"ZNF555"	0.0984600460299684	0.186047571152434
"PTPDC1"	0.0984546029717066	0.186072022325103
"GUCY2C"	0.0984509624007332	0.186088377723137
"IRF9"	0.098332052070604	0.186623166157275
"SLC35D2"	0.0982252365114069	0.187104518693892
"DLX3"	0.0981104410356082	0.187622844790733
"DHFRL1"	0.098029411574661	0.187989342382313
"UTP14A"	0.0976293617445421	0.1898064540241
"FDX1"	0.0975746837439074	0.190055806577384
"POC1A"	0.0975626137608741	0.190110882532035
"EIF2S3"	0.0974878043415654	0.190452501823272
"OTUD1"	0.0974814386103637	0.190481591792056
"GTPBP8"	0.0974304533342402	0.190714700168381
"CNKSR1"	0.0973746781406667	0.190969946840537
"EVC"	0.097304954511492	0.19128937694283
"MEGF6"	0.0968417891944987	0.19342121221138
"SIPA1L3"	0.096739198813422	0.193895742121368
"RNF115"	0.0966816843045284	0.194162144892141
"DKK3"	0.096623354826215	0.19443259452877
"XIRP1"	0.09651350374222	0.194942672553428
"AP3M2"	0.0962047140029079	0.196381705981216
"ZNF689"	0.0959481506056937	0.197583209001305
"C17orf78"	0.0958898258786367	0.197857090075061
"IFI44L"	0.0957936476636567	0.198309324824208
"ZNF519"	0.0956654598469147	0.198913235005022
"ZSCAN12P1"	0.0956272198165213	0.199093646841912
"SMPX"	0.0953225905013566	0.200535087544151
"WFDC2"	0.0952314040792302	0.200968027490535
"HOXB8"	0.0952205925684033	0.201019403789649
"THUMPD3"	0.095060236385508	0.20178253230158
"PAXIP1"	0.094983822405115	0.202146919277302
"DIDO1"	0.0949414259543388	0.202349295609319
"FBXO5"	0.0945758415946412	0.204100462574927
"ANKLE2"	0.0944351124904636	0.204777468309746
"FAM122B"	0.0943650798482123	0.205114977253035
"IFIT5"	0.0940938893521048	0.206425710911983
"TRIM22"	0.0940839187573592	0.206474016051609
"CLTB"	0.0940713343952076	0.20653499588581
"FAM71D"	0.0938161898062325	0.207774143486955
"ZNF474"	0.0937226440648547	0.208229799183291
"GATA5"	0.0935100245075902	0.209268127350302
"SLC38A9"	0.0934174043313921	0.209721599173339
"ZNF438"	0.0932519228151408	0.210533558355807
"TBC1D2B"	0.0932168717619676	0.210705830527841
"TMEM54"	0.092730726545431	0.213105616452654
"C17orf104"	0.0925088307346816	0.214207452362975
"KIAA0947"	0.0923162890435956	0.215166825124357
"COL15A1"	0.0922197524459065	0.215648989569849
"SKA1"	0.0921981749173929	0.215756866752301
"FAM84A"	0.092197218333339	0.215761650100864
"HOXC9"	0.0913688089235156	0.219932543651427
"MRPL13"	0.0913230614275976	0.220164534180879
"GYS1"	0.0912324661784988	0.220624466170036
"KCNU1"	0.0912238890896573	0.22066804552722
"WFDC12"	0.0910780707054765	0.221409871411894
"AEBP1"	0.0909131432255888	0.222251045265362
"FOXI1"	0.0907622069244912	0.22302284686636
"CDR1"	0.0902750204155471	0.225527010172233
"FAT2"	0.0900256289558962	0.226816570683392
"FCAR"	0.089879189107039	0.227576211670491
"TDRD5"	0.089878583030626	0.227579359358534
"ZUFSP"	0.089823283452422	0.227866689967058
"ATP6V0D2"	0.0897020581535169	0.22849746006136
"DNAJC2"	0.089670404717882	0.22866236480947
"FBLN2"	0.089531854144517	0.229385159876651
"CARD10"	0.0893952059825048	0.230099608001883
"PPP1R13B"	0.089393831247263	0.230106803599799
"SLC9A8"	0.0892764697570488	0.230721678676107
"FPR2"	0.0891341350632631	0.231468944863851
"SLCO1B3"	0.0885808471752886	0.234389927931774
"EGR2"	0.0884072505847024	0.235311713407635
"ZMYND11"	0.0883671013344972	0.235525264848914
"AMZ1"	0.0883379318170654	0.235680501028514
"H3F3B"	0.088232125271905	0.236244191431217
"FBXW2"	0.0881742145794883	0.236553114008025
"DDX11"	0.0880125157770639	0.237417189761707
"GABRB2"	0.0880118081947859	0.237420975747579
"GIP"	0.0877570576922379	0.238786792205957
"ANPEP"	0.0876508448436249	0.239357861364998
"SLITRK3"	0.0874436231323252	0.240474767650982
"C1orf172"	0.0870070704522489	0.242839649762996
"GEMIN5"	0.0868961332644116	0.243443190809711
"TUBB"	0.0868813136297401	0.243523894400675
"MUC12"	0.0865200460635537	0.245497024641276
"RCHY1"	0.0865025662944151	0.245592774859919
"NEDD4L"	0.0864125031998607	0.246086531740013
"CHRNB4"	0.0863995760349619	0.24615745949811
"COPS8"	0.0861882892893271	0.247318745540726
"GLIPR1"	0.0859424007202982	0.248674994969111
"C19orf69"	0.0859031419626485	0.248892011377577
"PRSS21"	0.085841820612519	0.249231249110107
"ZMAT2"	0.085546386844492	0.250870118432621
"SCFD1"	0.0855201403638048	0.251016076309215
"STRAP"	0.0854774291388407	0.251253720989679
"GPR132"	0.0853594419212463	0.251911009074649
"CST9"	0.0848919109342874	0.254527235722772
"MBD6"	0.084580341410936	0.256281100098386
"PIWIL4"	0.0844259807764741	0.25715309200075
"EMP3"	0.0843044339346468	0.257841152262229
"GLI3"	0.0838986011461734	0.260147683643692
"DSPP"	0.0838849127203673	0.260225727249306
"C9orf47"	0.0838419993238407	0.260470499125393
"C19orf59"	0.0838410655580754	0.260475826947205
"ZNF521"	0.0837848217705157	0.260796877098062
"CCDC80"	0.0837447785061788	0.261025616949311
"ADAMTS14"	0.0836249582305955	0.261710890040901
"NEAT1"	0.0836045854374976	0.261827528131574
"WFDC11"	0.0835691433000526	0.262030525945294
"NUP35"	0.0832216086150303	0.264026772992585
"HSPA4L"	0.082923538221303	0.26574716121912
